tree_id,civic_number,std_street,genus_name,species_name,cultivar_name,common_name,assigned,root_barrier,plant_area,on_street_block,on_street,neighbourhood_name,street_side_name,height_range_id,diameter,curb,date_planted,longitude,latitude
149664,5284,WINDSOR ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,4,5200,WINDSOR ST,KENSINGTON-CEDAR COTTAGE,EVEN,2,5.5,Y,1993-12-21,-123.084619,49.237142
149678,5295,WINDSOR ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,4,5200,WINDSOR ST,KENSINGTON-CEDAR COTTAGE,ODD,2,5,Y,1993-12-20,-123.084757,49.237033
149793,3780,PRINCE ALBERT ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,10,3700,PRINCE ALBERT ST,KENSINGTON-CEDAR COTTAGE,EVEN,2,8.5,Y,1993-12-07,-123.087598,49.251116
149795,797,E 22ND AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,10,3700,PRINCE ALBERT ST,KENSINGTON-CEDAR COTTAGE,ODD,2,4.5,Y,1993-12-07,-123.087746,49.251199
149796,797,E 22ND AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,10,3700,PRINCE ALBERT ST,KENSINGTON-CEDAR COTTAGE,ODD,2,4,Y,1993-12-07,-123.087743,49.251306
149927,3456,W 18TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,13,3400,W 18TH AV,DUNBAR-SOUTHLANDS,EVEN,2,4.5,Y,1994-01-06,-123.18108,49.25642
149928,3426,W 18TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,13,3400,W 18TH AV,DUNBAR-SOUTHLANDS,EVEN,2,7,Y,1994-01-06,-123.18071,49.25642
150004,3550,PRINCE ALBERT ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,10,3500,PRINCE ALBERT ST,KENSINGTON-CEDAR COTTAGE,EVEN,2,4,Y,1993-12-08,-123.08753,49.252878
150364,8375,ASH ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,3,700,W 69TH AV,MARPOLE,ODD,2,5,Y,1994-02-01,-123.120524,49.209372
150371,747,W 69TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,8,700,W 69TH AV,MARPOLE,ODD,2,5,Y,1994-02-01,-123.122515,49.209394
150897,3405,W 18TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,14,3400,W 18TH AV,DUNBAR-SOUTHLANDS,ODD,2,5,Y,1999-02-15,-123.18021,49.25652
151153,1107,E 41ST AV,STYRAX,OBASSIA,NA,FRAGRANT SNOWBELL,N,N,10,5600,ROSS ST,KENSINGTON-CEDAR COTTAGE,EVEN,2,4,Y,1996-02-12,-123.082479,49.233156
151587,2111,KITCHENER ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,10,1300,LAKEWOOD DRIVE,GRANDVIEW-WOODLAND,EVEN,1,3,Y,2011-02-08,NA,NA
151594,3230,W 23RD AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,8,3200,W 23RD AV,DUNBAR-SOUTHLANDS,EVEN,1,3,Y,2012-12-13,-123.17668,49.25188
152198,1015,E 54TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,9,1000,E 54TH AV,SUNSET,ODD,2,3,Y,1997-02-13,-123.084502,49.2206
152842,1107,E 41ST AV,STYRAX,OBASSIA,NA,FRAGRANT SNOWBELL,N,N,10,5600,ROSS ST,KENSINGTON-CEDAR COTTAGE,EVEN,2,3,Y,1996-02-12,-123.082486,49.233042
152983,5483,HEATHER ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,N,5400,HEATHER ST,SOUTH CAMBIE,ODD,2,6,Y,1996-12-18,-123.120901,49.235795
153012,5369,HEATHER ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,N,5300,HEATHER ST,SOUTH CAMBIE,ODD,2,6.5,Y,1997-01-13,-123.120868,49.2367
153174,1278,W 37TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,6,1200,W 37TH AV,SHAUGHNESSY,EVEN,3,7,Y,1992-01-17,-123.134088,49.237814
153419,2561,W 49TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,3,2500,W 49TH AV,KERRISDALE,ODD,2,3,Y,1999-03-30,-123.163993,49.227331
154185,2213,WENONAH ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,N,2200,WENONAH ST,KENSINGTON-CEDAR COTTAGE,ODD,2,3.5,Y,1997-02-13,-123.059971,49.24455
154208,1208,E 16TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,N,3200,INVERNESS ST,KENSINGTON-CEDAR COTTAGE,EVEN,2,5,Y,1997-01-14,-123.079676,49.256006
154209,1208,E 16TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,N,3200,INVERNESS ST,KENSINGTON-CEDAR COTTAGE,EVEN,2,3.25,Y,1997-01-14,-123.079666,49.256131
154235,2213,W KING EDWARD AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,Y,N,40,2200,W KING EDWARD AV,ARBUTUS-RIDGE,MED,2,3,Y,1998-12-09,-123.155811,49.251143
154565,2796,W 50TH AV,STYRAX,OBASSIA,NA,FRAGRANT SNOWBELL,N,N,N,6500,MACDONALD ST,KERRISDALE,EVEN,2,3,N,1995-03-31,-123.16797,49.2263
155663,4951,PRINCE EDWARD ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,7,4900,PRINCE EDWARD ST,RILEY PARK,ODD,2,5,Y,1997-01-13,-123.097021,49.239939
156086,1400,COTTON DRIVE,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,3,1400,COTTON DRIVE,GRANDVIEW-WOODLAND,EVEN,1,3,Y,2017-03-30,NA,NA
156663,3528,WELWYN ST,STYRAX,OBASSIA,NA,FRAGRANT SNOWBELL,N,N,10,3500,WELWYN ST,KENSINGTON-CEDAR COTTAGE,EVEN,2,5,Y,1994-11-08,-123.069271,49.253169
157006,3550,WELWYN ST,STYRAX,OBASSIA,NA,FRAGRANT SNOWBELL,N,N,7,3500,WELWYN ST,KENSINGTON-CEDAR COTTAGE,EVEN,2,7,Y,1994-12-05,-123.069271,49.252989
157541,2408,PINE ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,4,2400,PINE ST,FAIRVIEW,EVEN,1,4,Y,NA,-123.143281,49.264308
158559,1550,W 33RD AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,10,1500,W 33RD AV,SHAUGHNESSY,EVEN,2,3,Y,1995-02-17,-123.140967,49.241831
158794,4050,CARTIER ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,7,1300,W KING EDWARD AV,SHAUGHNESSY,EVEN,2,5,Y,1995-02-24,NA,NA
158916,3295,W 11TH AV,STYRAX,OBASSIA,NA,FRAGRANT SNOWBELL,N,N,8,2600,BLENHEIM ST,KITSILANO,EVEN,2,4,Y,1995-02-28,-123.17782,49.2628
158917,3295,W 11TH AV,STYRAX,OBASSIA,NA,FRAGRANT SNOWBELL,N,N,8,2600,BLENHEIM ST,KITSILANO,EVEN,2,5,Y,1995-02-28,-123.17783,49.26269
158918,3295,W 11TH AV,STYRAX,OBASSIA,NA,FRAGRANT SNOWBELL,N,N,8,2600,BLENHEIM ST,KITSILANO,EVEN,2,5,Y,1995-02-28,-123.17783,49.26259
158922,3295,W 12TH AV,STYRAX,OBASSIA,NA,FRAGRANT SNOWBELL,N,N,7,2700,BLENHEIM ST,KITSILANO,EVEN,2,3,N,1995-02-28,NA,NA
160035,4322,W 2ND AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,8,4300,W 2ND AV,WEST POINT GREY,EVEN,1,4,N,1995-04-06,-123.20398,49.27122
160038,4338,W 2ND AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,8,4300,W 2ND AV,WEST POINT GREY,EVEN,1,4,N,1995-04-06,-123.20437,49.27123
160188,1885,W 4TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,7,1800,W 4TH AV,KITSILANO,ODD,2,2,Y,1995-04-03,-123.14788,49.268406
160530,3269,W 10TH AV,STYRAX,OBASSIA,NA,FRAGRANT SNOWBELL,N,N,3,2500,BLENHEIM ST,KITSILANO,EVEN,2,3,Y,1996-12-19,-123.1778,49.26348
160545,5570,PRINCE EDWARD ST,STYRAX,OBASSIA,NA,FRAGRANT SNOWBELL,N,Y,N,5500,PRINCE EDWARD ST,RILEY PARK,EVEN,1,3,Y,2007-04-20,-123.097065,49.234671
160620,6120,ROSS ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,Y,5,6100,ROSS ST,SUNSET,EVEN,1,4.25,Y,2008-01-30,-123.082544,49.228769
160899,1460,W 4TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,Y,N,8,1400,W 4TH AV,FAIRVIEW,EVEN,2,3,Y,1995-04-19,NA,NA
160901,1472,W 4TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,Y,N,8,1400,W 4TH AV,FAIRVIEW,EVEN,2,3,Y,1995-04-19,NA,NA
160903,1484,W 4TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,Y,N,8,1400,W 4TH AV,FAIRVIEW,EVEN,2,3,Y,1995-04-19,NA,NA
160923,1508,W 4TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,Y,N,8,1500,W 4TH AV,FAIRVIEW,EVEN,2,3,Y,1995-04-19,NA,NA
161040,809,SEABREEZE WALK,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,Y,N,B,3300,SEABREEZE WALK,DOWNTOWN,ODD,2,4,Y,1995-04-28,-123.132906,49.274392
161042,829,SEABREEZE WALK,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,Y,N,B,3300,SEABREEZE WALK,DOWNTOWN,ODD,2,3,Y,1995-04-28,-123.133001,49.274453
161657,2629,YORK AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,C,2600,YORK AV,KITSILANO,ODD,1,3,Y,1995-05-23,-123.164705,49.271942
161818,7708,HEATHER ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,10,700,W 61ST AV,MARPOLE,EVEN,2,5.5,Y,1995-05-25,-123.123689,49.215094
161956,777,W 68TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,3,8300,HEATHER ST,MARPOLE,MED,1,4,Y,2010-10-14,-123.124135,49.210272
162009,2178,W 49TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,3,2100,W 49TH AV,KERRISDALE,EVEN,2,3.5,Y,1999-03-03,-123.15812,49.227133
162113,2008,PINE ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,C,2000,PINE ST,FAIRVIEW,EVEN,1,3,Y,NA,-123.143141,49.267793
162920,4117,CYPRESS CRESCENT,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,6,1900,W KING EDWARD AV,SHAUGHNESSY,EVEN,2,3,Y,1999-03-04,NA,NA
163153,2100,TRIMBLE ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,6,2100,TRIMBLE ST,WEST POINT GREY,EVEN,1,3,Y,2012-02-05,-123.20584,49.26772
253470,2761,KITCHENER ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,7,2700,KITCHENER ST,HASTINGS-SUNRISE,ODD,1,3,Y,2015-12-10,NA,NA
253679,6802,PRINCE EDWARD ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,Y,N,6,6800,PRINCE EDWARD ST,SUNSET,EVEN,1,3,N,2016-03-14,NA,NA
253681,2651,KITCHENER ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,6,2600,KITCHENER ST,HASTINGS-SUNRISE,ODD,1,3,Y,2015-12-10,NA,NA
253780,2155,NOOTKA ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,6,2100,NOOTKA ST,HASTINGS-SUNRISE,ODD,1,3,Y,2016-02-09,NA,NA
253839,3296,E 15TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,7,3200,E 15TH AV,RENFREW-COLLINGWOOD,EVEN,1,3,Y,2016-04-05,NA,NA
254000,810,W 33RD AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,Y,N,15,800,W 33RD AV,SOUTH CAMBIE,EVEN,1,3,Y,2016-01-29,NA,NA
254381,1307,W 41ST AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,16,5600,HUDSON ST,SHAUGHNESSY,ODD,1,3,Y,2018-03-27,NA,NA
254459,2405,KAMLOOPS ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,5,2400,KAMLOOPS ST,HASTINGS-SUNRISE,ODD,1,3,Y,2017-04-06,NA,NA
254465,3678,HAIDA DRIVE,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,12,3600,HAIDA DRIVE,RENFREW-COLLINGWOOD,EVEN,1,3,Y,2016-02-23,NA,NA
254559,5932,TYNE ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,3,5900,TYNE ST,KILLARNEY,EVEN,1,3,Y,2016-03-11,NA,NA
254575,5904,TYNE ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,Y,3,5900,TYNE ST,KILLARNEY,EVEN,1,3,Y,2016-03-11,NA,NA
254674,7792,ONTARIO ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,10,7700,ONTARIO ST,SUNSET,EVEN,1,3,Y,2017-03-15,NA,NA
254683,1660,ARBUTUS ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,Y,3,2000,W 1ST AV,KITSILANO,ODD,1,3,Y,2016-05-04,NA,NA
254764,1535,VINE ST,STYRAX,JAPONICA,SNOWCONE,SNOWCONE JAPANESE SNOWBELL,N,Y,3,1500,VINE ST,KITSILANO,ODD,1,3,Y,2018-03-26,NA,NA
254901,9040,SHAUGHNESSY ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,5,9000,SHAUGHNESSY ST,MARPOLE,EVEN,2,2,N,2016-04-13,NA,NA
254902,9040,SHAUGHNESSY ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,5,9000,SHAUGHNESSY ST,MARPOLE,EVEN,2,2,N,2016-04-13,NA,NA
255285,6188,COMMERCIAL ST,STYRAX,JAPONICA,SNOWCONE,SNOWCONE JAPANESE SNOWBELL,N,N,10,6100,COMMERCIAL ST,VICTORIA-FRASERVIEW,EVEN,1,3,Y,2018-04-04,NA,NA
255296,1896,W 11TH AV,STYRAX,JAPONICA,SNOWCONE,SNOWCONE JAPANESE SNOWBELL,N,N,10,2700,CYPRESS ST,KITSILANO,EVEN,1,3,Y,2018-03-23,NA,NA
255346,2405,KAMLOOPS ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,5,2400,KAMLOOPS ST,HASTINGS-SUNRISE,ODD,1,3,Y,2017-04-10,NA,NA
255453,3776,BLENHEIM ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,N,3700,BLENHEIM ST,DUNBAR-SOUTHLANDS,EVEN,1,3,Y,2017-04-10,NA,NA
255511,2028,GARDEN DRIVE,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,9,2000,GARDEN DRIVE,GRANDVIEW-WOODLAND,EVEN,1,3,Y,2017-04-10,NA,NA
256011,3210,E 19TH AV,STYRAX,JAPONICA,SNOWCONE,SNOWCONE JAPANESE SNOWBELL,N,Y,B,3200,E 19TH AV,RENFREW-COLLINGWOOD,EVEN,1,3,Y,2018-04-04,NA,NA
256192,22,MALTA PLACE,STYRAX,JAPONICA,SNOWCONE,SNOWCONE JAPANESE SNOWBELL,N,N,4,0,MALTA PLACE,RENFREW-COLLINGWOOD,EVEN,1,3,Y,2018-04-04,-123.026381,49.254839
256739,3580,PUGET DRIVE,STYRAX,JAPONICA,SNOWCONE,SNOWCONE JAPANESE SNOWBELL,N,N,8,3100,W 20TH AV,ARBUTUS-RIDGE,EVEN,1,3,Y,2019-02-05,NA,NA
256844,4620,W 2ND AV,STYRAX,JAPONICA,SNOWCONE,SNOWCONE JAPANESE SNOWBELL,N,N,5,4600,W 2ND AV,WEST POINT GREY,EVEN,1,3,Y,2017-05-29,-123.029319,49.271347
256860,5187,WINDSOR ST,STYRAX,JAPONICA,SNOWCONE,SNOWCONE JAPANESE SNOWBELL,N,N,4,5100,WINDSOR ST,KENSINGTON-CEDAR COTTAGE,ODD,1,3,Y,2017-05-15,-123.084731,49.2378
257013,1885,W 4TH AV,STYRAX,JAPONICA,SNOWCONE,SNOWCONE JAPANESE SNOWBELL,N,N,7,1900,CYPRESS ST,KITSILANO,EVEN,1,3,Y,2018-03-23,NA,NA
257097,4378,W 2ND AV,STYRAX,JAPONICA,SNOWCONE,SNOWCONE JAPANESE SNOWBELL,N,N,8,4300,W 2ND AV,WEST POINT GREY,EVEN,1,3,N,2018-03-26,-123.20514,49.27123
257371,4078,ASH ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,7,4000,ASH ST,SOUTH CAMBIE,EVEN,0,1,Y,NA,NA,NA
257412,315,E 2ND AV,STYRAX,JAPONICA,SNOWCONE,SNOWCONE JAPANESE SNOWBELL,N,N,6,300,E 2ND AV,MOUNT PLEASANT,ODD,1,3,Y,NA,NA,NA
257496,346,W 1ST AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,C,300,W 1ST AV,MOUNT PLEASANT,EVEN,2,4.5,Y,NA,NA,NA
257595,2334,BALACLAVA ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,8,2300,BALACLAVA ST,KITSILANO,EVEN,1,3,Y,2018-03-27,-123.17386,49.26534
257741,3294,W 13TH AV,STYRAX,JAPONICA,SNOWCONE,SNOWCONE JAPANESE SNOWBELL,N,N,7,2900,BLENHEIM ST,KITSILANO,EVEN,1,3,Y,2018-03-23,-123.17792,49.26031
257859,421,E 5TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,Y,N,3,400,E 5TH AV,MOUNT PLEASANT,ODD,1,3,Y,NA,NA,NA
257864,441,E 5TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,Y,N,5,400,E 5TH AV,MOUNT PLEASANT,ODD,1,3,Y,NA,-123.094208,49.266228
257865,441,E 5TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,Y,N,5,400,E 5TH AV,MOUNT PLEASANT,ODD,1,3,Y,NA,-123.093954,49.266228
257867,441,E 5TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,Y,N,5,400,E 5TH AV,MOUNT PLEASANT,ODD,1,3,Y,NA,-123.093704,49.266225
257870,467,E 5TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,Y,N,5,400,E 5TH AV,MOUNT PLEASANT,ODD,1,3,Y,NA,-123.093453,49.266222
258071,7844,MATHESON CRESCENT,STYRAX,JAPONICA,SNOWCONE,SNOWCONE JAPANESE SNOWBELL,Y,N,4,7800,MATHESON CRESCENT,KILLARNEY,EVEN,1,3,Y,2018-04-04,NA,NA
258819,3230,E 19TH AV,STYRAX,JAPONICA,SNOWCONE,SNOWCONE JAPANESE SNOWBELL,N,N,8,3200,E 19TH AV,RENFREW-COLLINGWOOD,EVEN,1,3,Y,2019-01-07,-123.035788,49.253108
258820,3266,E 19TH AV,STYRAX,JAPONICA,SNOWCONE,SNOWCONE JAPANESE SNOWBELL,N,N,8,3200,E 19TH AV,RENFREW-COLLINGWOOD,EVEN,1,3,Y,2019-01-07,-123.035052,49.253111
258918,3789,W 35TH AV,STYRAX,JAPONICA,SNOWCONE,SNOWCONE JAPANESE SNOWBELL,N,N,10,5000,HIGHBURY ST,DUNBAR-SOUTHLANDS,EVEN,1,3,Y,2018-03-27,NA,NA
259065,4000,COLLINGWOOD ST,STYRAX,JAPONICA,SNOWCONE,SNOWCONE JAPANESE SNOWBELL,Y,N,3,4000,COLLINGWOOD ST,DUNBAR-SOUTHLANDS,EVEN,1,3,Y,2018-03-06,NA,NA
259066,4000,COLLINGWOOD ST,STYRAX,JAPONICA,SNOWCONE,SNOWCONE JAPANESE SNOWBELL,Y,N,3,4000,COLLINGWOOD ST,DUNBAR-SOUTHLANDS,EVEN,1,3,Y,2018-03-06,NA,NA
260000,1995,BEACH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,7,1900,PENDRELL ST,WEST END,EVEN,1,3,Y,NA,-123.143368,49.289589
260030,1550,MARPOLE AV,STYRAX,JAPONICA,SNOWCONE,SNOWCONE JAPANESE SNOWBELL,N,N,10,1500,MARPOLE AV,SHAUGHNESSY,EVEN,1,3,Y,2019-02-05,-123.140368,49.255847
260232,3295,W 12TH AV,STYRAX,JAPONICA,SNOWCONE,SNOWCONE JAPANESE SNOWBELL,N,N,8,2700,BLENHEIM ST,KITSILANO,ODD,1,3,Y,2019-01-29,-123.17787,49.26165
260270,2466,E 33RD AV,STYRAX,JAPONICA,SNOWCONE,SNOWCONE JAPANESE SNOWBELL,N,N,4,4900,CLARENDON ST,RENFREW-COLLINGWOOD,EVEN,1,3,Y,2019-01-07,-123.055364,49.2394
260359,95,W 17TH AV,STYRAX,JAPONICA,SNOWCONE,SNOWCONE JAPANESE SNOWBELL,N,N,8,3200,MANITOBA ST,RILEY PARK,EVEN,1,3,N,NA,-123.107045,49.255914
260372,6630,BLENHEIM ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,10,6600,BLENHEIM ST,KERRISDALE,EVEN,1,3,Y,NA,-123.17876,49.22577
260398,2325,FRANKLIN ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,Y,N,4,2300,FRANKLIN ST,GRANDVIEW-WOODLAND,ODD,1,3,Y,NA,NA,NA
260399,2325,FRANKLIN ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,Y,N,4,2300,FRANKLIN ST,GRANDVIEW-WOODLAND,ODD,1,3,Y,NA,NA,NA
260400,2325,FRANKLIN ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,Y,N,4,2300,FRANKLIN ST,GRANDVIEW-WOODLAND,ODD,1,3,Y,NA,NA,NA
260709,1980,CYPRESS ST,STYRAX,JAPONICA,SNOWCONE,SNOWCONE JAPANESE SNOWBELL,N,N,7,1900,CYPRESS ST,KITSILANO,EVEN,1,3,Y,2019-01-29,-123.147874,49.268607
260729,2306,W 13TH AV,STYRAX,JAPONICA,SNOWCONE,SNOWCONE JAPANESE SNOWBELL,N,N,10,2900,VINE ST,KITSILANO,ODD,1,3,Y,2019-01-28,-123.157886,49.260042
260767,3793,POINT GREY ROAD,STYRAX,JAPONICA,SNOWCONE,SNOWCONE JAPANESE SNOWBELL,Y,N,8,3700,POINT GREY ROAD,WEST POINT GREY,ODD,1,3,Y,2019-01-29,NA,NA
260919,3535,LILLOOET ST,STYRAX,JAPONICA,SNOWCONE,SNOWCONE JAPANESE SNOWBELL,N,N,N,3500,LILLOOET ST,RENFREW-COLLINGWOOD,ODD,1,3.5,Y,2019-01-07,NA,NA
261223,3476,W BROADWAY,STYRAX,JAPONICA,SNOWCONE,SNOWCONE JAPANESE SNOWBELL,N,N,C,3400,W BROADWAY,KITSILANO,EVEN,1,3,Y,2019-01-19,-123.181427,49.264219
261409,675,E 5TH AV,STYRAX,JAPONICA,SNOWCONE,SNOWCONE JAPANESE SNOWBELL,N,N,4,600,E 5TH AV,MOUNT PLEASANT,ODD,1,3,Y,NA,-123.089677,49.266197
261718,2229,FRANKLIN ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,Y,N,6,2200,FRANKLIN ST,GRANDVIEW-WOODLAND,ODD,1,3.5,Y,NA,NA,NA
261719,2229,FRANKLIN ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,Y,N,6,2200,FRANKLIN ST,GRANDVIEW-WOODLAND,ODD,1,3,Y,NA,NA,NA
261889,3296,E 29TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,20,3200,E 29TH AV,RENFREW-COLLINGWOOD,EVEN,1,3,Y,NA,NA,NA
262505,1444,LAKEWOOD DRIVE,STYRAX,JAPONICA,SNOWCONE,SNOWCONE JAPANESE SNOWBELL,N,N,7,1400,LAKEWOOD DRIVE,GRANDVIEW-WOODLAND,EVEN,1,3,Y,NA,-123.061778,49.271442
262509,3085,POINT GREY ROAD,STYRAX,JAPONICA,SNOWCONE,SNOWCONE JAPANESE SNOWBELL,N,N,8,3000,POINT GREY ROAD,KITSILANO,ODD,1,3,Y,NA,-123.121013,49.2805
262971,2835,SOPHIA ST,STYRAX,JAPONICA,SNOWCONE,SNOWCONE JAPANESE SNOWBELL,N,N,2,2800,SOPHIA ST,MOUNT PLEASANT,ODD,1,3,Y,NA,-123.098406,49.259664
263426,2618,E 2ND AV,STYRAX,JAPONICA,SNOWCONE,SNOWCONE JAPANESE SNOWBELL,Y,N,3,2600,E 2ND AV,HASTINGS-SUNRISE,EVEN,1,3,Y,NA,-123.051681,49.26843
263432,2686,E 2ND AV,STYRAX,JAPONICA,SNOWCONE,SNOWCONE JAPANESE SNOWBELL,Y,N,3,2600,E 2ND AV,HASTINGS-SUNRISE,EVEN,1,3,Y,NA,-123.049908,49.268429
263433,2686,E 2ND AV,STYRAX,JAPONICA,SNOWCONE,SNOWCONE JAPANESE SNOWBELL,Y,N,4,2600,E 2ND AV,HASTINGS-SUNRISE,EVEN,1,3,Y,NA,-123.050033,49.268426
263466,1962,W 1ST AV,STYRAX,JAPONICA,SNOWCONE,SNOWCONE JAPANESE SNOWBELL,N,N,B,1900,W 1ST AV,KITSILANO,EVEN,1,3,N,NA,-123.149309,49.270656
263467,1953,W 1ST AV,STYRAX,JAPONICA,SNOWCONE,SNOWCONE JAPANESE SNOWBELL,N,N,B,1900,W 1ST AV,KITSILANO,ODD,1,3,Y,NA,-123.14912,49.270781
263770,2030,NOOTKA ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,8,2000,NOOTKA ST,HASTINGS-SUNRISE,EVEN,1,3,Y,NA,NA,NA
263918,3429,OXFORD ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,6,3400,OXFORD ST,HASTINGS-SUNRISE,ODD,1,3,Y,NA,-123.029779,49.285723
264217,9040,SHAUGHNESSY ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,5,9000,SHAUGHNESSY ST,MARPOLE,EVEN,1,3,N,NA,-123.127142,49.203417
264258,12,PEVERIL AV,STYRAX,JAPONICA,SNOWCONE,SNOWCONE JAPANESE SNOWBELL,Y,N,6,0,PEVERIL AV,RILEY PARK,EVEN,1,3,Y,NA,-123.106306,49.245136
264460,3109,POINT GREY ROAD,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,4,3100,POINT GREY ROAD,KITSILANO,ODD,1,3,Y,NA,-123.17393,49.27122
208950,3496,W 18TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,12,3400,W 18TH AV,DUNBAR-SOUTHLANDS,EVEN,1,3,Y,2005-12-14,-123.18165,49.25642
